scenario_id,market,category,exchange,business_situation,english_customer_question,expected_bot_answer_english,expected_response_type,original_customer_text,original_expected_bot_reply
q3_id_conv_076,indonesia,human_escalation,2,Customer wants to speak with human for early settlement calculation.,I need the number today.,"The bot should mark urgent. Acknowledges urgency without overpromising. It should cover these terms or ideas: data akun terbaru, valid, permintaan.",urgency_with_boundary,Saya perlu angka hari ini.,"Saya akan tandai permintaan sebagai butuh angka hari ini, tetapi saya tidak bisa menjamin waktu penyelesaian. Petugas perlu menarik data akun terbaru agar angka yang diberikan valid."
q3_id_conv_076,indonesia,human_escalation,3,Customer wants to speak with human for early settlement calculation.,"Okay, do not estimate it from the bot.","The bot should confirm official quote only. Reinforces source-of-truth boundary. It should cover these terms or ideas: estimasi bot, quotation resmi, tertulis.",confirm_no_estimate,"Oke, jangan estimasi dari bot ya.","Betul, untuk pelunasan dipercepat sebaiknya tidak memakai estimasi bot. Saya akan arahkan ke quotation resmi agar Bapak/Ibu punya angka tertulis sebelum membayar."
q3_id_conv_077,indonesia,human_escalation,1,Customer asks for complaint escalation about unauthorized application.,There is an application under my name even though I never applied. I want to report it.,"The bot should escalate security case. Security-first escalation. It should cover these terms or ideas: pengajuan tidak sah, tim keamanan, OTP.",unauthorized_application_escalation,Ada pengajuan atas nama saya padahal saya tidak pernah ajukan. Saya mau lapor.,"Baik, ini perlu ditangani serius sebagai dugaan pengajuan tidak sah. Saya bisa eskalasikan ke tim keamanan atau pengaduan. Jangan bagikan OTP, PIN, password, atau foto identitas di chat ini."
q3_id_conv_077,indonesia,human_escalation,2,Customer asks for complaint escalation about unauthorized application.,I only received a verification SMS.,"The bot should record sms context. Protects against account takeover. It should cover these terms or ideas: SMS verifikasi, kode verifikasi, kanal aman.",safe_fact_collection,Saya cuma dapat SMS verifikasi.,Saya catat: Bapak/Ibu menerima SMS verifikasi untuk pengajuan yang tidak dibuat. Jangan klik tautan mencurigakan atau berikan kode verifikasi kepada siapa pun. Tim resmi perlu memeriksa status pengajuan melalui kanal aman.
q3_id_conv_077,indonesia,human_escalation,3,Customer asks for complaint escalation about unauthorized application.,Connect me to a human now.,"The bot should handoff to security agent. Completes urgent human escalation. It should cover these terms or ideas: prioritas keamanan, detail pribadi, kanal resmi.",urgent_security_handoff,Sambungkan ke manusia sekarang.,"Baik, saya akan eskalasikan sebagai prioritas keamanan: dugaan pengajuan tidak sah dan SMS verifikasi diterima. Mohon lanjutkan detail pribadi hanya melalui kanal resmi yang aman."
q3_id_conv_078,indonesia,compliance_sensitive_fallback,1,Customer asks to use someone else's bank account for disbursement.,Can the loan funds be disbursed to my sibling's bank account?,"The bot should reject unverified third party account. Prevents risky disbursement workaround. It should cover these terms or ideas: pencairan, verifikasi nama rekening, proses resmi.",third_party_disbursement_boundary,Dana pinjaman bisa cair ke rekening saudara saya saja?,Pencairan biasanya harus mengikuti ketentuan penyedia dan verifikasi nama rekening. Saya tidak bisa menyarankan pencairan ke rekening pihak lain jika tidak sesuai aturan. Gunakan rekening yang diminta dalam proses resmi.
q3_id_conv_078,indonesia,compliance_sensitive_fallback,2,Customer asks to use someone else's bank account for disbursement.,My bank account is having a problem.,"The bot should route to official support. Offers a safe path. It should cover these terms or ideas: layanan resmi, persetujuan resmi, pencairan gagal.",official_exception_path,Rekening saya sedang bermasalah.,"Jika rekening Bapak/Ibu bermasalah, hubungi layanan resmi untuk mengetahui opsi yang diperbolehkan. Jangan gunakan rekening orang lain tanpa persetujuan resmi karena bisa membuat pencairan gagal atau bermasalah."
q3_id_conv_078,indonesia,compliance_sensitive_fallback,3,Customer asks to use someone else's bank account for disbursement.,So I should ask an officer first?,"The bot should confirm secure support. Protects financial data. It should cover these terms or ideas: rekening valid, dokumen pendukung, chat umum.",confirm_support_needed,Jadi saya harus tanya petugas dulu?,Betul. Minta petugas menjelaskan pilihan rekening yang valid dan dokumen pendukung jika diperlukan. Jangan kirim nomor rekening penuh atau dokumen pribadi di chat umum.
q3_id_conv_079,indonesia,compliance_sensitive_fallback,1,Customer asks if they can ignore debt after losing job.,I lost my job. What happens if I just ignore the bill for now?,"The bot should advise hardship escalation. Empathy plus clear consequence. It should cover these terms or ideas: perjanjian, status keterlambatan, restrukturisasi.",job_loss_payment_boundary,Saya kehilangan pekerjaan. Kalau saya diamkan dulu tagihannya bagaimana?,"Saya ikut prihatin Bapak/Ibu kehilangan pekerjaan. Namun tagihan tetap mengikuti perjanjian sampai ada keputusan resmi. Jika dibiarkan, denda atau status keterlambatan bisa bertambah. Lebih baik ajukan bantuan atau restrukturisasi melalui kanal resmi secepatnya."
q3_id_conv_079,indonesia,compliance_sensitive_fallback,2,Customer asks if they can ignore debt after losing job.,I really do not have any income yet.,"The bot should collect hardship summary. Constructive next step. It should cover these terms or ideas: permintaan bantuan, penghasilan, kemampuan bayar.",hardship_details,Saya benar-benar belum ada pemasukan.,"Saya paham. Untuk permintaan bantuan, tim resmi biasanya perlu mengetahui kondisi penghasilan saat ini, perkiraan mulai bekerja lagi jika ada, dan kemampuan bayar sementara. Saya bisa bantu catat ringkasannya."
q3_id_conv_079,indonesia,compliance_sensitive_fallback,3,Customer asks if they can ignore debt after losing job.,Please do not say that I am intentionally late.,"The bot should record neutral hardship note. Reassures customer and keeps process factual. It should cover these terms or ideas: netral, opsi bantuan pembayaran, peninjauan resmi.",neutral_note,Tolong jangan bilang saya sengaja telat.,Saya akan mencatat secara netral bahwa Bapak/Ibu kehilangan pekerjaan dan meminta opsi bantuan pembayaran. Keputusan tetap berdasarkan peninjauan resmi dan ketentuan produk.
q3_id_conv_080,indonesia,compliance_sensitive_fallback,1,Customer asks whether loan proceeds can be used for illegal or restricted activity.,"Can I write business as the loan purpose, but use the money for an activity that is not allowed?","The bot should refuse false purpose. Clear compliance refusal. It should cover these terms or ideas: tujuan pinjaman, informasi palsu, ketentuan produk.",restricted_use_refusal,"Kalau tujuan pinjaman saya tulis usaha, tapi uangnya untuk aktivitas yang tidak boleh, bisa kan?",Saya tidak bisa membantu memberikan informasi palsu atau menggunakan dana untuk aktivitas yang tidak diperbolehkan. Tujuan pinjaman harus disampaikan dengan benar sesuai penggunaan sebenarnya dan ketentuan produk.
q3_id_conv_080,indonesia,compliance_sensitive_fallback,2,Customer asks whether loan proceeds can be used for illegal or restricted activity.,"If I do not write the details, they will not know, right?","The bot should refuse evasion. Prevents evasion guidance. It should cover these terms or ideas: penggunaan dana, dokumen valid, pengajuan.",evasion_refusal,"Kalau tidak saya tulis detail, nanti tidak ketahuan.","Saya tidak dapat membantu menyembunyikan tujuan penggunaan dana. Pengajuan harus jujur dan dokumen harus valid. Jika tujuan tidak sesuai ketentuan, sebaiknya jangan lanjutkan pengajuan tersebut."
q3_id_conv_080,indonesia,compliance_sensitive_fallback,3,Customer asks whether loan proceeds can be used for illegal or restricted activity.,"If it is for a legal business, what should I prepare?","The bot should provide lawful application checklist. Redirects to safe, compliant assistance. It should cover these terms or ideas: bukti usaha, omzet, kanal resmi.",safe_redirect,"Kalau untuk usaha yang legal, apa yang perlu saya siapkan?","Untuk usaha yang legal, siapkan penjelasan tujuan dana, jumlah yang dibutuhkan, rencana penggunaan, bukti usaha, mutasi rekening, omzet, dan kemampuan bayar. Upload dokumen hanya melalui kanal resmi."
