scenario_id,market,category,exchange,quality,overall_score,english_customer_question,expected_bot_answer_english,actual_bot_answer_localized,actual_bot_answer_english,original_customer_text,expected_localized_reply,actual_action,actual_register
q3_ph_conv_012,philippines,sector_specific_objection,2,partial,0.698,"Yes, I am the main income earner, but my budget is small.","Expected answer should suggest protection first. Reason: Adjusts to financial reality rather than overselling. Key terms: protection-first, coverage range, cash flow.","Pasensya na po, ayokong manghula. Pwede ko kayong i-connect sa advisor, o magtanong po kayo tungkol sa premium, policy, beneficiary, rider, lapse, o coverage. Gusto niyo po bang i-continue natin?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like us to continue?","Oo, ako main income earner, pero maliit lang budget.","Gets po. Kung maliit muna ang budget, protection-first plan may be more practical than investment-heavy plan. Pwede tayong magsimula sa affordable coverage range, then review later kapag mas maluwag ang cash flow.",localized_fallback,taglish
q3_ph_conv_012,philippines,sector_specific_objection,3,partial,0.533,So I do not need a large premium?,"Expected answer should right size coverage. Reason: Encourages sustainable policy design. Key terms: sustainable premium, dependents, obligations.","Opo, noted po. Para active pa rin ang policy, kailangan mabayaran ang premium bago ang due date. Para hindi ma-lapse ang coverage, tutulungan ko po kayong i-check ang amount at payment option. Gusto niyo po bang i-continue natin?","Yes, noted. For the policy to remain active, the premium needs to be paid before the due date. To avoid the coverage lapsing, I will help you check the amount and payment option. Would you like us to continue?",So hindi kailangan yung malaking premium?,"Hindi naman po kailangan malaki agad. Mas importanteng sustainable ang premium, kasi sayang kung mapuputol. We should right-size the coverage based on budget, dependents, and obligations, then advisor can show official options.",handle_renewal_or_premium,taglish
q3_ph_conv_013,philippines,sector_specific_objection,1,partial,0.615,I have hypertension. Will life insurance reject me automatically?,"Expected answer should explain underwriting. Reason: Handles sensitive health topic safely. Key terms: hypertension, underwriting, disclose.","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like me to continue?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like me to continue?",I have hypertension. Will life insurance reject me automatically?,"Not automatically. Health conditions are reviewed through underwriting, and the result can depend on control, medical history, age, coverage amount, and insurer rules. It is important to disclose it honestly. I cannot give medical advice or guarantee approval, but I can help prepare the questions an advisor will ask.",localized_fallback,english
q3_ph_conv_013,philippines,sector_specific_objection,2,partial,0.533,What if I just do not mention it so the premium is lower?,"Expected answer should discourage non disclosure. Reason: Direct compliance boundary. Key terms: non-disclosure, claims, policy validity.","Yes. To keep the policy active, the premium should be paid before the due date. I can help confirm the amount and payment option. Would you like me to continue?","Yes. To keep the policy active, the premium should be paid before the due date. I can help confirm the amount and payment option. Would you like me to continue?",What if I just do not mention it so premium is lower?,"I cannot recommend that. Non-disclosure can affect claims or policy validity later. The safer path is full and truthful disclosure, then the insurer can decide if standard rates, extra premium, exclusions, or more documents are needed.",handle_renewal_or_premium,english
q3_ph_conv_013,philippines,sector_specific_objection,3,partial,0.615,Okay. What documents might they ask for?,"Expected answer should list possible docs with caveat. Reason: Useful but not falsely exact. Key terms: health questionnaire, medical records, physician statement.","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like me to continue?","Sorry, I do not want to guess. I can connect you to an advisor, or you can ask about premium, policy, beneficiary, rider, lapse, or coverage. Would you like me to continue?",Okay. What documents might they ask?,"They may ask for a health questionnaire, recent medical records, lab results, or attending physician statement, depending on the case. The exact list must come from the insurer or licensed advisor after the application details are reviewed.",localized_fallback,english
q3_id_conv_014,indonesia,sector_specific_objection,1,partial,0.615,I am an online ride-hailing driver. My income is not fixed. Can I apply for a loan?,"Expected answer should ask income evidence. Reason: Adapts eligibility to gig worker context. Key terms: driver online, mutasi rekening, kemampuan bayar.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya driver online. Penghasilan tidak tetap. Bisa ajukan pinjaman?,"Bisa saja dipertimbangkan, Bapak/Ibu, tetapi perlu dilihat bukti penghasilan dan kemampuan bayar. Untuk driver online, biasanya dokumen pendukung bisa berupa mutasi rekening, riwayat order, atau bukti pendapatan lain sesuai kebijakan penyedia.",localized_fallback,formal_id
q3_id_conv_014,indonesia,sector_specific_objection,2,weak,0.45,Some days orders are busy and some days they are quiet. I am afraid I will be considered unable to pay.,"Expected answer should use average income. Reason: Gives a realistic method for variable income. Key terms: rata-rata pendapatan, tenor, analisis kredit.",Baik Bapak/Ibu. Cicilan atau angsuran perlu dibayarkan sebelum tanggal jatuh tempo agar tidak muncul denda keterlambatan. Apakah Bapak/Ibu ingin saya lanjutkan?,"Okay, Sir/Ma'am. The installment or monthly payment should be paid before the due date so a late-payment penalty does not appear. Would you like me to continue?",Order kadang ramai kadang sepi. Takut dianggap tidak mampu bayar.,"Itu wajar karena pendapatan harian bisa naik turun. Kita bisa pakai rata-rata pendapatan beberapa bulan, lalu pilih jumlah pinjaman dan tenor yang cicilannya tidak terlalu berat. Persetujuan tetap mengikuti analisis kredit resmi.",handle_installment_reminder,formal_id
q3_id_conv_014,indonesia,sector_specific_objection,3,partial,0.615,Can I send a screenshot from the app?,"Expected answer should protect sensitive data. Reason: Prevents unsafe document sharing. Key terms: kanal unggah resmi, OTP, data sensitif.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya bisa kirim screenshot aplikasi?,"Untuk keamanan, jangan kirim screenshot yang berisi data sensitif di chat umum. Gunakan kanal unggah resmi jika diminta, dan jangan pernah bagikan password, OTP, atau akses akun aplikasi.",localized_fallback,formal_id
q3_id_conv_015,indonesia,sector_specific_objection,1,partial,0.615,"I own a small food stall, but I do not have a salary slip. Can I still apply?","Expected answer should ask business age. Reason: Uses microbusiness-specific signals. Key terms: warung, omzet, mutasi rekening.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Saya punya warung, tidak ada slip gaji. Tetap bisa ajukan?","Bisa dipertimbangkan, Ibu/Bapak. Untuk pemilik warung, bukti yang biasanya relevan adalah lama usaha, omzet rata-rata, mutasi rekening, catatan penjualan, dan kewajiban cicilan lain. Usahanya sudah berjalan berapa lama?",localized_fallback,formal_id
q3_id_conv_015,indonesia,sector_specific_objection,2,partial,0.698,"It has been running for 3 years, with turnover around 1 million rupiah per day.","Expected answer should ask use of funds. Reason: Checks affordability, not just revenue. Key terms: margin bersih, biaya operasional, keperluan.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Sudah 3 tahun, omzet sekitar 1 juta per hari.","Baik, usaha 3 tahun dan omzet harian sekitar 1 juta. Selanjutnya perlu dilihat margin bersih, biaya operasional, dan cicilan lain supaya pinjaman tidak terlalu membebani. Berapa jumlah pinjaman yang dibutuhkan dan untuk keperluan apa?",localized_fallback,formal_id
q3_id_conv_015,indonesia,sector_specific_objection,3,partial,0.615,I need 10 million rupiah to add stock.,"Expected answer should summarize for application. Reason: Makes the lead/application handoff stronger. Key terms: modal kerja, perputaran barang, analisis kredit.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Butuh 10 juta untuk tambah stok.,"Untuk tambah stok, pinjaman modal kerja bisa cocok jika perputaran barang cukup cepat. Saya bisa bantu susun ringkasan awal: usaha warung 3 tahun, omzet sekitar 1 juta per hari, kebutuhan 10 juta untuk stok. Keputusan tetap mengikuti verifikasi dokumen dan analisis kredit.",localized_fallback,formal_id
q3_ph_conv_016,philippines,mixed_english_finance_terms,1,good,0.833,Is there a rider for critical illness? And how much does the premium usually increase?,"Expected answer should ask rider priority. Reason: Handles English finance terms naturally in Taglish. Key terms: critical illness rider, premium, add-on benefit.","Sige po. Para ma-check ang tamang coverage, ito po ba ay for yourself, family protection, o pagdagdag ng beneficiary or rider? Gusto niyo po bang i-continue natin?","Okay. To check the right coverage, is this for yourself, family protection, or adding a beneficiary or rider? Would you like us to continue?",May rider ba for critical illness? And how much premium increase usually?,"Meron pong policies na may critical illness rider, but availability and premium increase depend on age, coverage amount, health declaration, and insurer. Rider means add-on benefit, so usually tataas ang premium. Priority ninyo po ba critical illness, accident, or hospitalization support?",qualify_life_insurance_lead,taglish
